ts,epoch,cam_id,name,cls,box_w,box_h,area_px,aspect,color,frames,heading,px_per_frame,moving
2026-07-04T20:07,1783195600.7,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,70,51,3570,1.373,green,5,310.8,4.79,False
2026-07-04T20:07,1783195600.7,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,50,43,2150,1.163,silver,5,182.8,10.14,True
2026-07-04T20:07,1783195602.7,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,43,39,1677,1.103,silver,3,0.0,0.5,False
2026-07-04T20:07,1783195604.7,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,25,23,575,1.087,silver,3,144.5,4.3,False
2026-07-04T20:07,1783195606.7,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,96,70,6720,1.371,black,3,157.6,12.44,False
2026-07-04T20:07,1783195606.7,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,46,50,2300,0.92,silver,3,107.8,13.91,True
2026-07-04T20:07,1783195608.7,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,161,107,17227,1.505,silver,3,153.4,17.33,False
2026-07-04T20:07,1783195608.7,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,109,70,7630,1.557,green,2,187.6,7.57,False
2026-07-04T20:07,1783195608.7,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,25,26,650,0.962,black,1,0.0,0.0,False
2026-07-04T20:07,1783195608.7,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,29,18,522,1.611,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195610.7,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,77,54,4158,1.426,silver,2,333.4,19.01,False
2026-07-04T20:07,1783195610.7,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,78,78,6084,1.0,green,2,251.6,3.16,False
2026-07-04T20:07,1783195610.7,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,108,63,6804,1.714,black,1,0.0,0.0,False
2026-07-04T20:07,1783195612.7,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,63,68,4284,0.926,green,1,0.0,0.0,False
2026-07-04T20:07,1783195612.7,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,69,51,3519,1.353,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195612.7,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,93,25,2325,3.72,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195612.7,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,37,50,1850,0.74,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195612.7,fde1748c-7c0f-4df8-8acd-120df29a9305,Atlantic Ave @ Eastern Pkwy,car,17,14,238,1.214,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195594.7,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,43,48,2064,0.896,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195594.7,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,162,119,19278,1.361,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195594.7,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,41,34,1394,1.206,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195596.7,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,90,70,6300,1.286,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195596.7,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,truck,90,70,6300,1.286,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195596.7,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,34,21,714,1.619,green,1,0.0,0.0,False
2026-07-04T20:07,1783195596.7,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,38,31,1178,1.226,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195594.7,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,44,36,1584,1.222,silver,3,26.6,0.56,False
2026-07-04T20:07,1783195594.7,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,46,65,2990,0.708,silver,2,277.9,18.17,False
2026-07-04T20:07,1783195598.7,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,144,138,19872,1.043,silver,2,308.2,29.91,False
2026-07-04T20:07,1783195602.7,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,car,58,46,2668,1.261,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195592.7,6851bbf7-e079-4379-b021-e5c7dafcb8c9,8 Ave @ 9 St,truck,47,37,1739,1.27,silver,9,180.0,0.06,False
2026-07-04T20:07,1783195592.7,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,truck,80,86,6880,0.93,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195594.7,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,truck,45,54,2430,0.833,black,1,0.0,0.0,False
2026-07-04T20:07,1783195596.7,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,car,41,39,1599,1.051,green,1,0.0,0.0,False
2026-07-04T20:07,1783195598.7,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,car,125,79,9875,1.582,black,1,0.0,0.0,False
2026-07-04T20:07,1783195598.7,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,truck,50,39,1950,1.282,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195598.7,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,truck,84,92,7728,0.913,silver,2,78.7,15.3,False
2026-07-04T20:07,1783195600.7,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,moto,21,29,609,0.724,,1,0.0,0.0,False
2026-07-04T20:07,1783195600.7,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,moto,30,29,870,1.034,,1,0.0,0.0,False
2026-07-04T20:07,1783195592.7,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,car,100,117,11700,0.855,silver,6,67.4,14.3,True
2026-07-04T20:07,1783195592.7,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,truck,48,56,2688,0.857,black,6,76.0,0.41,False
2026-07-04T20:07,1783195606.7,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,car,43,52,2236,0.827,black,1,0.0,0.0,False
2026-07-04T20:07,1783195592.7,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,car,125,80,10000,1.562,green,9,3.9,1.82,False
2026-07-04T20:07,1783195592.7,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,car,69,56,3864,1.232,green,11,90.0,0.05,False
2026-07-04T20:07,1783195598.7,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,car,52,40,2080,1.3,silver,8,231.3,0.46,False
2026-07-04T20:07,1783195608.7,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,car,97,73,7081,1.329,green,3,341.6,0.79,False
2026-07-04T20:07,1783195608.7,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,truck,46,44,2024,1.045,black,1,0.0,0.0,False
2026-07-04T20:07,1783195608.7,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,truck,89,104,9256,0.856,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195612.7,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,car,110,146,16060,0.753,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195612.7,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,moto,59,66,3894,0.894,,1,0.0,0.0,False
2026-07-04T20:07,1783195612.7,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,car,40,41,1640,0.976,green,1,0.0,0.0,False
2026-07-04T20:07,1783195612.7,74707723-013b-4bf1-9a8b-c209dbf71984,Bushwick Ave @ Gates Ave,car,24,37,888,0.649,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195592.7,a8805cdb-e305-42d0-b011-cb825380cf8e,Bushwick Ave @ Cooper St,truck,105,111,11655,0.946,black,1,0.0,0.0,False
2026-07-04T20:07,1783195592.7,a8805cdb-e305-42d0-b011-cb825380cf8e,Bushwick Ave @ Cooper St,truck,103,116,11948,0.888,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195592.7,a8805cdb-e305-42d0-b011-cb825380cf8e,Bushwick Ave @ Cooper St,truck,66,70,4620,0.943,black,1,0.0,0.0,False
2026-07-04T20:07,1783195592.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,car,218,105,22890,2.076,green,1,0.0,0.0,False
2026-07-04T20:07,1783195592.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,truck,116,85,9860,1.365,green,4,225.0,0.24,False
2026-07-04T20:07,1783195598.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,car,52,47,2444,1.106,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195592.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,truck,44,53,2332,0.83,silver,5,116.6,0.28,False
2026-07-04T20:07,1783195592.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,car,23,34,782,0.676,silver,4,333.4,0.37,False
2026-07-04T20:07,1783195594.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,car,26,30,780,0.867,silver,3,76.0,1.03,False
2026-07-04T20:07,1783195602.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,car,62,66,4092,0.939,green,1,0.0,0.0,False
2026-07-04T20:07,1783195602.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,car,42,56,2352,0.75,green,1,0.0,0.0,False
2026-07-04T20:07,1783195604.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,car,119,159,18921,0.748,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195604.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,car,68,59,4012,1.153,green,1,0.0,0.0,False
2026-07-04T20:07,1783195606.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,car,58,47,2726,1.234,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195606.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,car,119,49,5831,2.429,green,1,0.0,0.0,False
2026-07-04T20:07,1783195592.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,car,29,35,1015,0.829,silver,8,270.0,0.29,False
2026-07-04T20:07,1783195592.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,car,53,44,2332,1.205,silver,10,90.0,0.06,False
2026-07-04T20:07,1783195592.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,car,116,87,10092,1.333,green,9,225.0,0.27,False
2026-07-04T20:07,1783195592.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,car,42,54,2268,0.778,silver,9,0.0,0.06,False
2026-07-04T20:07,1783195592.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,truck,43,64,2752,0.672,red,11,45.0,0.07,False
2026-07-04T20:07,1783195592.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,car,46,37,1702,1.243,silver,8,191.3,0.36,False
2026-07-04T20:07,1783195594.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,car,31,35,1085,0.886,white,8,18.4,0.23,False
2026-07-04T20:07,1783195606.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,car,115,82,9430,1.402,black,2,21.8,2.69,False
2026-07-04T20:07,1783195606.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,truck,43,50,2150,0.86,green,3,198.4,0.79,False
2026-07-04T20:07,1783195608.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,car,33,37,1221,0.892,silver,3,216.9,1.25,False
2026-07-04T20:07,1783195608.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,car,26,18,468,1.444,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195608.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,car,29,35,1015,0.829,silver,3,187.1,2.02,False
2026-07-04T20:07,1783195608.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,car,49,25,1225,1.96,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195610.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,truck,53,82,4346,0.646,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195610.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,car,38,24,912,1.583,green,1,0.0,0.0,False
2026-07-04T20:07,1783195612.7,068461e2-c62f-4ce4-adac-5f9efe92af1d,Bushwick Ave @ De Kalb Ave,truck,64,76,4864,0.842,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195592.7,089d8066-4e5e-4549-9496-a5f4ffb56ef5,7 Ave @ 9 St,car,53,37,1961,1.432,silver,7,251.6,0.26,False
2026-07-04T20:07,1783195592.7,089d8066-4e5e-4549-9496-a5f4ffb56ef5,7 Ave @ 9 St,car,32,27,864,1.185,silver,7,323.1,0.42,False
2026-07-04T20:07,1783195602.7,089d8066-4e5e-4549-9496-a5f4ffb56ef5,7 Ave @ 9 St,truck,63,59,3717,1.068,silver,2,180.0,1.5,False
2026-07-04T20:07,1783195606.7,089d8066-4e5e-4549-9496-a5f4ffb56ef5,7 Ave @ 9 St,car,34,27,918,1.259,green,1,0.0,0.0,False
2026-07-04T20:07,1783195606.7,089d8066-4e5e-4549-9496-a5f4ffb56ef5,7 Ave @ 9 St,car,22,26,572,0.846,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195606.7,089d8066-4e5e-4549-9496-a5f4ffb56ef5,7 Ave @ 9 St,car,19,16,304,1.188,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195592.7,089d8066-4e5e-4549-9496-a5f4ffb56ef5,7 Ave @ 9 St,car,38,36,1368,1.056,green,9,192.5,0.58,False
2026-07-04T20:07,1783195594.7,089d8066-4e5e-4549-9496-a5f4ffb56ef5,7 Ave @ 9 St,bus,65,61,3965,1.066,silver,8,350.5,0.43,False
2026-07-04T20:07,1783195600.7,089d8066-4e5e-4549-9496-a5f4ffb56ef5,7 Ave @ 9 St,truck,39,33,1287,1.182,green,6,0.0,0.0,False
2026-07-04T20:07,1783195610.7,089d8066-4e5e-4549-9496-a5f4ffb56ef5,7 Ave @ 9 St,truck,182,116,21112,1.569,black,1,0.0,0.0,False
2026-07-04T20:07,1783195610.7,089d8066-4e5e-4549-9496-a5f4ffb56ef5,7 Ave @ 9 St,truck,52,37,1924,1.405,silver,2,0.0,3.0,False
2026-07-04T20:07,1783195612.7,089d8066-4e5e-4549-9496-a5f4ffb56ef5,7 Ave @ 9 St,truck,71,51,3621,1.392,black,1,0.0,0.0,False
2026-07-04T20:07,1783195612.7,089d8066-4e5e-4549-9496-a5f4ffb56ef5,7 Ave @ 9 St,car,44,38,1672,1.158,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195592.7,a8f2d065-c266-4378-ac63-50b81677da84,C2-PE-02-Ctr_at_Ft_Hamltn_Pkwy-Ex5,car,55,46,2530,1.196,silver,11,0.0,0.0,False
2026-07-04T20:07,1783195592.7,a8f2d065-c266-4378-ac63-50b81677da84,C2-PE-02-Ctr_at_Ft_Hamltn_Pkwy-Ex5,car,32,26,832,1.231,silver,11,0.0,0.0,False
2026-07-04T20:07,1783195592.7,a8f2d065-c266-4378-ac63-50b81677da84,C2-PE-02-Ctr_at_Ft_Hamltn_Pkwy-Ex5,car,36,31,1116,1.161,silver,11,0.0,0.0,False
2026-07-04T20:07,1783195592.7,a8f2d065-c266-4378-ac63-50b81677da84,C2-PE-02-Ctr_at_Ft_Hamltn_Pkwy-Ex5,car,37,27,999,1.37,silver,11,0.0,0.0,False
2026-07-04T20:07,1783195592.7,a8f2d065-c266-4378-ac63-50b81677da84,C2-PE-02-Ctr_at_Ft_Hamltn_Pkwy-Ex5,car,66,79,5214,0.835,black,11,0.0,0.0,False
2026-07-04T20:07,1783195592.7,a8f2d065-c266-4378-ac63-50b81677da84,C2-PE-02-Ctr_at_Ft_Hamltn_Pkwy-Ex5,car,22,18,396,1.222,silver,11,0.0,0.0,False
2026-07-04T20:07,1783195592.7,a8f2d065-c266-4378-ac63-50b81677da84,C2-PE-02-Ctr_at_Ft_Hamltn_Pkwy-Ex5,car,153,84,12852,1.821,green,11,0.0,0.0,False
2026-07-04T20:07,1783195592.7,a8f2d065-c266-4378-ac63-50b81677da84,C2-PE-02-Ctr_at_Ft_Hamltn_Pkwy-Ex5,car,80,47,3760,1.702,black,11,0.0,0.0,False
2026-07-04T20:07,1783195592.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,70,40,2800,1.75,green,1,0.0,0.0,False
2026-07-04T20:07,1783195592.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,31,18,558,1.722,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195594.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,66,42,2772,1.571,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195594.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,96,61,5856,1.574,green,1,0.0,0.0,False
2026-07-04T20:07,1783195594.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,70,34,2380,2.059,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195594.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,44,33,1452,1.333,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195594.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,36,17,612,2.118,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195592.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,183,117,21411,1.564,green,2,29.5,84.41,True
2026-07-04T20:07,1783195592.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,truck,52,50,2600,1.04,silver,3,225.0,1.06,False
2026-07-04T20:07,1783195592.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,58,42,2436,1.381,green,3,12.3,5.88,False
2026-07-04T20:07,1783195592.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,46,33,1518,1.394,silver,2,336.0,4.92,False
2026-07-04T20:07,1783195596.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,28,14,392,2.0,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195592.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,54,40,2160,1.35,silver,3,194.7,4.91,False
2026-07-04T20:07,1783195594.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,153,162,24786,0.944,green,3,229.3,18.79,False
2026-07-04T20:07,1783195596.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,40,30,1200,1.333,silver,2,23.2,15.23,False
2026-07-04T20:07,1783195596.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,32,39,1248,0.821,green,2,71.6,1.58,False
2026-07-04T20:07,1783195598.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,33,41,1353,0.805,green,1,0.0,0.0,False
2026-07-04T20:07,1783195598.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,39,41,1599,0.951,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195598.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,33,17,561,1.941,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195592.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,42,32,1344,1.312,,3,214.5,14.56,True
2026-07-04T20:07,1783195594.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,42,26,1092,1.615,green,3,23.5,12.54,True
2026-07-04T20:07,1783195598.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,172,108,18576,1.593,black,2,195.0,57.97,False
2026-07-04T20:07,1783195600.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,24,14,336,1.714,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195600.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,70,36,2520,1.944,black,1,0.0,0.0,False
2026-07-04T20:07,1783195600.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,26,18,468,1.444,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195600.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,17,11,187,1.545,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195592.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,181,129,23349,1.403,green,5,227.2,6.99,False
2026-07-04T20:07,1783195596.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,89,69,6141,1.29,silver,4,177.2,10.18,False
2026-07-04T20:07,1783195598.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,41,22,902,1.864,black,3,211.0,4.37,False
2026-07-04T20:07,1783195602.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,truck,74,61,4514,1.213,red,1,0.0,0.0,False
2026-07-04T20:07,1783195602.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,48,34,1632,1.412,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195602.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,37,27,999,1.37,silver,2,25.9,18.34,True
2026-07-04T20:07,1783195604.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,52,25,1300,2.08,green,1,0.0,0.0,False
2026-07-04T20:07,1783195604.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,31,16,496,1.938,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195604.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,41,21,861,1.952,black,1,0.0,0.0,False
2026-07-04T20:07,1783195604.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,truck,37,26,962,1.423,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195604.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,32,40,1280,0.8,green,2,296.6,1.12,False
2026-07-04T20:07,1783195606.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,91,65,5915,1.4,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195606.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,11,51,561,0.216,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195606.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,44,28,1232,1.571,silver,1,0.0,0.0,False
2026-07-04T20:07,1783195592.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,125,98,12250,1.276,green,10,11.3,0.28,False
2026-07-04T20:07,1783195592.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,34,55,1870,0.618,silver,8,78.2,3.5,True
2026-07-04T20:07,1783195592.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,82,66,5412,1.242,silver,9,33.7,0.23,False
2026-07-04T20:07,1783195592.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,52,51,2652,1.02,silver,10,213.7,0.2,False
2026-07-04T20:07,1783195592.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,41,28,1148,1.464,white,11,243.4,0.11,False
2026-07-04T20:07,1783195598.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,65,41,2665,1.585,green,5,204.7,10.18,True
2026-07-04T20:07,1783195600.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,44,29,1276,1.517,silver,5,296.6,0.56,False
2026-07-04T20:07,1783195600.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,149,152,22648,0.98,green,6,239.7,14.25,True
2026-07-04T20:07,1783195600.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,70,50,3500,1.4,silver,4,0.0,0.33,False
2026-07-04T20:07,1783195602.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,truck,53,52,2756,1.019,silver,5,270.0,0.5,False
2026-07-04T20:07,1783195604.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,161,109,17549,1.477,green,2,53.1,30.0,False
2026-07-04T20:07,1783195604.7,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,105,88,9240,1.193,green,4,161.6,3.16,False
